Frequency (rad/s),Pxx
3.958208833081486,9.176039491436065
4.0210375447177,4.877714595122284
4.083866256353914,1.3296606599870722
4.146694967990128,3.438421732087198
4.209523679626342,1.6921801892797441
4.272352391262556,1.0782865626613878
4.33518110289877,1.4657051483323404
4.398009814534984,0.8957368901122276
4.460838526171198,0.983102846716181
4.523667237807412,1.1452902814307087
4.586495949443626,0.6329198435183446
4.649324661079841,0.19332869186917856
4.712153372716054,0.4310676984694593
4.774982084352268,0.4453563072501137
4.837810795988482,0.22787583262535704
4.900639507624697,0.2385142234647876
4.9634682192609105,0.0960373209724674
5.026296930897124,0.2693424676736084
5.089125642533339,0.3152417745392576
5.151954354169552,0.30510750501987643
5.214783065805767,0.38466568225882886
5.277611777441981,0.32557635173294414
5.340440489078195,0.2294611324804839
5.4032692007144085,0.22200344987903406
5.466097912350623,0.31859031976912916
5.5289266239868375,0.31576876673250803
5.591755335623051,0.42555506809713545
5.654584047259265,0.14807544778815418
5.717412758895479,0.2049272987871013
5.780241470531694,0.3860511220402947
5.843070182167907,0.3169854732437684
5.905898893804121,0.30079419486219977
5.9687276054403355,0.2627327591383878
6.031556317076549,0.2673911904110327
6.094385028712764,0.1620361286336015
6.157213740348978,0.3211874120679078
6.220042451985192,0.37465807993634076
6.282871163621405,0.3334156458793913
6.34569987525762,0.2546360892978815
6.4085285868938335,0.4107652471536166
6.471357298530048,0.5171115349011358
6.5341860101662625,0.25852312620560064
6.597014721802475,0.583093749945253
6.659843433438691,0.3079333436369651
6.722672145074905,0.8651863467590648
6.785500856711118,0.7408178627428255
6.848329568347332,0.2569784271230653
6.911158279983546,0.4692539165368745
6.9739869916197605,0.786038739459592
7.036815703255975,0.4691586632845371
7.099644414892188,0.22642227750941754
7.162473126528402,0.16081626892921022
7.225301838164617,0.27347055885006005
7.28813054980083,0.3804054796869139
7.350959261437045,0.46084794283798125
7.413787973073259,0.6070620343128693
7.476616684709472,0.40694429978165786
7.539445396345687,0.35186857441753255
7.602274107981902,0.6660545435422298
7.665102819618115,0.7969393696024277
7.727931531254329,0.5144073036372491
7.790760242890543,0.5694011442174519
7.853588954526757,0.2650098531876468
7.916417666162972,0.07410646634716167
7.979246377799185,0.3686919512247278
8.0420750894354,0.13611479536084015
8.104903801071615,0.4958516352314071
8.167732512707827,0.3201344365500585
8.230561224344042,0.227981862957597
8.293389935980256,0.40009755551846016
8.356218647616469,0.18779669803753443
8.419047359252684,0.19428515649691075
8.481876070888896,0.19611108768501934
8.544704782525113,0.2357317986154202
8.607533494161327,0.3609607392604934
8.67036220579754,0.2332652165232461
8.733190917433754,0.47901508511853086
8.796019629069969,0.4998197423490253
8.858848340706182,0.5103106434285551
8.921677052342396,0.6287436690157795
8.98450576397861,0.7256255427944236
9.047334475614823,0.38466502780519785
9.110163187251038,0.44080476948548497
9.172991898887252,0.18084586655444074
9.235820610523467,0.1145168831172107
9.298649322159681,0.23471886775337888
9.361478033795894,0.26276036226411537
9.424306745432109,0.22920035415033702
9.487135457068323,0.17759296749173348
9.549964168704536,0.2699777960745314
9.61279288034075,0.4361244221281948
9.675621591976965,0.34385923048045497
9.73845030361318,0.351015316957297
9.801279015249394,0.5182653471143346
9.864107726885608,0.4920216563851336
9.926936438521821,0.1656717745262361
9.989765150158036,0.2680682006959935
10.052593861794248,0.5334610593545063
10.115422573430463,0.4969587589308037
10.178251285066677,0.07288043882740486
10.24107999670289,0.17569529181551904
10.303908708339105,0.10064052398405574
10.36673741997532,0.01911283783047596
10.429566131611534,0.09076087053193443
