time,disturbance,avg_freq_dev
35.41999999999994,80,-0.10679111566206956
35.43999999999994,80,-0.10663875384926769
35.459999999999944,80,-0.10648724417806221
35.47999999999995,80,-0.10633658446678851
35.49999999999995,80,-0.10618677249595976
35.51999999999995,80,-0.10603780600673929
35.53999999999996,80,-0.10588968269987475
35.55999999999996,80,-0.10574240023476023
35.57999999999996,80,-0.10559595622902407
35.599999999999966,80,-0.10545034825827315
35.61999999999997,80,-0.10530557385631312
35.63999999999997,80,-0.1051616305155676
35.659999999999975,80,-0.10501851568797349
35.67999999999998,80,-0.1048762267860468
35.69999999999998,80,-0.10473476118440317
35.719999999999985,80,-0.10459411622149162
35.73999999999999,80,-0.1044542892016267
35.75999999999999,80,-0.10431527739731905
35.779999999999994,80,-0.10417707805184762
35.8,80,-0.10403968838204491
35.82,80,-0.10390310558130977
35.84,80,-0.10376732682277634
35.86000000000001,80,-0.10363234926266784
35.88000000000001,80,-0.10349817004376405
35.90000000000001,80,-0.10336478629894685
35.920000000000016,80,-0.10323219515482407
35.94000000000002,80,-0.10310039373546687
35.96000000000002,80,-0.10296937916602644
35.980000000000025,80,-0.10283914857640042
36.00000000000003,80,-0.10270969910490635
36.02000000000003,80,-0.10258102790177759
36.040000000000035,80,-0.10245313213260943
36.06000000000004,80,-0.10232600898167732
36.08000000000004,80,-0.10219965565507039
36.100000000000044,80,-0.1020740693836899
36.12000000000005,80,-0.10194924742603462
36.14000000000005,80,-0.10182518707069477
36.16000000000005,80,-0.10170188563876792
36.18000000000006,80,-0.1015793404858556
36.20000000000006,80,-0.10145754900388226
36.22000000000006,80,-0.10133650862264432
36.240000000000066,80,-0.10121621681105353
36.26000000000007,80,-0.10109667107808207
36.28000000000007,80,-0.10097786897342331
36.300000000000075,80,-0.10085980808790396
36.32000000000008,80,-0.10074248605352665
36.34000000000008,80,-0.10062590054329235
36.360000000000085,80,-0.10051004927071006
36.38000000000009,80,-0.10039492998909338
36.40000000000009,80,-0.10028054049049473
36.420000000000094,80,-0.10016687860449736
36.4400000000001,80,-0.10005394219676589
36.4600000000001,80,-0.09994172916731259
36.4800000000001,80,-0.09983023744865704
36.50000000000011,80,-0.09971946500377982
36.52000000000011,80,-0.09960940982394817
36.54000000000011,80,-0.09950006992636418
36.560000000000116,80,-0.09939144335179861
36.58000000000012,80,-0.0992835281620259
36.60000000000012,80,-0.09917632243735852
36.620000000000125,80,-0.0990698242740109
36.64000000000013,80,-0.09896403178154145
36.66000000000013,80,-0.09885894308028753
36.680000000000135,80,-0.09875455629888563
36.70000000000014,80,-0.09865086957174896
36.72000000000014,80,-0.098547881036815
36.740000000000144,80,-0.09844558883317234
36.76000000000015,80,-0.09834399109909953
36.78000000000015,80,-0.09824308596994058
36.80000000000015,80,-0.09814287157642809
36.82000000000016,80,-0.09804334604299925
36.84000000000016,80,-0.09794450748641736
36.86000000000016,80,-0.09784635401450714
36.880000000000166,80,-0.09774888372516699
36.90000000000017,80,-0.09765209470564429
36.92000000000017,80,-0.09755598503189589
36.940000000000175,80,-0.09746055276832521
36.96000000000018,80,-0.09736579596769701
36.98000000000018,80,-0.0972717126712368
37.000000000000185,80,-0.09717830090905721
37.02000000000019,80,-0.09708555870065538
37.04000000000019,80,-0.09699348405586505
37.060000000000194,80,-0.09690207497571635
37.0800000000002,80,-0.09681132945373605
37.1000000000002,80,-0.09672124547726924
37.1200000000002,80,-0.09663182102910639
37.14000000000021,80,-0.09654305408911057
37.16000000000021,80,-0.09645494263608612
37.18000000000021,80,-0.09636748464976819
37.200000000000216,80,-0.09628067811280516
37.22000000000022,80,-0.09619452101294002
37.24000000000022,80,-0.09610901134517746
37.260000000000225,80,-0.09602414711400797
37.28000000000023,80,-0.09593992633567439
37.30000000000023,80,-0.09585634704033197
37.320000000000235,80,-0.09577340727435768
37.34000000000024,80,-0.09569110510245338
37.36000000000024,80,-0.09560943860974902
37.380000000000244,80,-0.09552840590385614
37.40000000000025,80,-0.09544800511673657
37.42000000000025,80,-0.09536823440656406
37.44000000000025,80,-0.09528909195928037
37.46000000000026,80,-0.09521057599025085
37.48000000000026,80,-0.09513268474550074
37.50000000000026,80,-0.09505541650295157
37.520000000000266,80,-0.09497876957340168
37.54000000000027,80,-0.09490274230135753
37.56000000000027,80,-0.0948273330655951
37.580000000000275,80,-0.09475254027960744
37.60000000000028,80,-0.09467836239179661
37.62000000000028,80,-0.0946047978854665
37.640000000000285,80,-0.09453184527860259
37.66000000000029,80,-0.09445950312348828
37.68000000000029,80,-0.09438777000605114
37.700000000000294,80,-0.09431664454509558
