1.058325979954683804e+00 1.982950068540466404e+00
1.070840135178158459e+00 1.989456615285223107e+00
1.064906315535559145e+00 2.000685271529240694e+00
1.072715256068218936e+00 2.013899648101736162e+00
1.065338338791712580e+00 2.007204140793482861e+00
1.049945183353986566e+00 2.003246914570248727e+00
1.050932814467542054e+00 1.993330587788398445e+00
1.044340029830454153e+00 1.995016574788805341e+00
1.045112433296503607e+00 1.998111416355261793e+00
1.038364058950842717e+00 1.982271532843258965e+00
1.040016544583912239e+00 1.974423964275347165e+00
1.045516916643019156e+00 1.968267255255083281e+00
1.042144176946003142e+00 1.965591023842179208e+00
1.064923075477194336e+00 1.961196809474326397e+00
1.057509720611390591e+00 1.965866866611976294e+00
1.054460535158464163e+00 1.968761121007620796e+00
1.056545451975893002e+00 1.966772460988815530e+00
1.054422150288079507e+00 1.965818741662864300e+00
1.038355112590052753e+00 1.953744800745341736e+00
1.042497771949777219e+00 1.952737192781576647e+00
1.034702227831050925e+00 1.940499508803044781e+00
1.031002624410292556e+00 1.928070356890513093e+00
1.020839911680642365e+00 1.929687101986932163e+00
1.017109719037686544e+00 1.933031880159992832e+00
1.021976059314465557e+00 1.935338436547265450e+00
1.034464275547110734e+00 1.940774424752447214e+00
1.046538782486028829e+00 1.945098044083450883e+00
1.046829548561095224e+00 1.924510181348052518e+00
1.049687546802922311e+00 1.937268150560234936e+00
1.059084684410760424e+00 1.937993881055779299e+00
1.071621775951898892e+00 1.941216034406418878e+00
1.065616927852938822e+00 1.962923787783363627e+00
1.083266117417753360e+00 1.972166381916302003e+00
1.078301704764649260e+00 1.978044055436287918e+00
1.070992090115133744e+00 1.986213998937866432e+00
1.071410645811640805e+00 1.986616360391596059e+00
1.073667227010213443e+00 1.983332822260369888e+00
1.076600798147295368e+00 1.980688113609847978e+00
1.056202474533577185e+00 1.980084737015035401e+00
1.058612937823931954e+00 1.982379937634005662e+00
1.051683461931955277e+00 1.989135136852827834e+00
1.048254384982324927e+00 1.984417794877950669e+00
1.042292048237043689e+00 1.978736724731819940e+00
1.044391993191753132e+00 1.992087030633243661e+00
1.036122239179738891e+00 1.999300424499150131e+00
1.048897529605084644e+00 1.996142089058969393e+00
1.046664202611575112e+00 1.994388171737136339e+00
1.046445515230417067e+00 1.989007719621867620e+00
1.043492354088507712e+00 1.991595853432809760e+00
1.028513694004152157e+00 1.994119265891696635e+00
1.037555224324154368e+00 2.001306675610357466e+00
1.027966262385816565e+00 1.997622109059908890e+00
1.023676421446639617e+00 1.981793757227058750e+00
1.025075732027949771e+00 1.976656212610396146e+00
1.022435294875085221e+00 1.976624967007137190e+00
1.032005479391119307e+00 1.966719859924715763e+00
1.032147176827805213e+00 1.968939531411880939e+00
1.028042244174243169e+00 1.975535829652999231e+00
1.022810180983872996e+00 1.964555699079461482e+00
1.030804280425039465e+00 1.961476442299585621e+00
1.030050034653162250e+00 1.965354725850973816e+00
1.032509418341439833e+00 1.966442976775789608e+00
1.029308247551367961e+00 1.961443114275861044e+00
1.028590072851877535e+00 1.944862968606987152e+00
1.030560209815672312e+00 1.942088147200534021e+00
1.027479941564240384e+00 1.948113613601011762e+00
1.022966152042731114e+00 1.950681299424328552e+00
1.023902698670351663e+00 1.954126199141195563e+00
1.030376849036855225e+00 1.941474586319274609e+00
1.030955723526186363e+00 1.942165301655153220e+00
1.031197109601252215e+00 1.946932555700529921e+00
1.026818721438064852e+00 1.941288586901119828e+00
1.022744336565296619e+00 1.938595430046005319e+00
1.035445152028033000e+00 1.932717146976501210e+00
1.033479078721232902e+00 1.919292088511612038e+00
1.034626160168035325e+00 1.921294459970991131e+00
1.034254345644250339e+00 1.909589252937454296e+00
1.047384365685151586e+00 1.910596226551005694e+00
1.048471506966146771e+00 1.903623862608415651e+00
1.041903188514358147e+00 1.905894800770511877e+00
1.033375230763373231e+00 1.910632643890667559e+00
1.035466079465318323e+00 1.915328651132504278e+00
1.037637990123807086e+00 1.927455447735451521e+00
1.031721398396135081e+00 1.929811553637258204e+00
1.033786071725880884e+00 1.923528807699573351e+00
1.025196943338802180e+00 1.912792911981215038e+00
1.021312810391889592e+00 1.924353879822635616e+00
1.032432299542054510e+00 1.908330471520195193e+00
1.034516843179785539e+00 1.914389676370052529e+00
1.030507689725144616e+00 1.915352413254327368e+00
1.042162169202621280e+00 1.925140578010098524e+00
1.041896163319944613e+00 1.923591097336583067e+00
1.036634131352523358e+00 1.927506553445877291e+00
1.041373178795332866e+00 1.938068866955319880e+00
1.046611200564131261e+00 1.926141093261867221e+00
1.048749136439961038e+00 1.908720310734150605e+00
1.048959419585907993e+00 1.914416552654423898e+00
1.049794304742696749e+00 1.940097950198554022e+00
1.053330252626550445e+00 1.948058775131186415e+00
