9.628436127150764943e-04 8.573154401757469671e-04 5.952380424290673079e-04 5.359813876127567144e-04
9.694339610633084846e-04 8.610039685417901142e-04 6.018640058531607526e-04 5.456638215442195317e-04
9.754998727927970256e-04 8.640506480993812325e-04 6.060978344035483113e-04 5.514382828384376900e-04
9.809948439796166691e-04 8.665109173850178009e-04 6.106884594293312402e-04 5.580441150325948308e-04
9.857884139354291479e-04 8.681940092499833500e-04 6.155550289903223473e-04 5.653201957883151546e-04
9.920463606159276443e-04 8.726487081099869444e-04 6.196428421340305880e-04 5.714254175284012556e-04
9.990232146653372971e-04 8.787233606266227305e-04 6.263213207835300516e-04 5.820939649815777160e-04
1.003473985144448825e-03 8.810168521669805176e-04 6.344941838471453936e-04 5.954051270602978528e-04
1.008373251649960977e-03 8.845499567081646121e-04 6.448251448467578724e-04 6.123737268882221800e-04
1.012254272381187458e-03 8.868492573297356374e-04 6.562848416433077073e-04 6.311923598203049912e-04
1.013040038816221062e-03 8.843980401375101759e-04 6.654936524666880656e-04 6.461349319832070028e-04
1.013869954504239678e-03 8.825839216163037159e-04 6.753239172224099205e-04 6.620970460872487636e-04
1.011814233076021143e-03 8.765158106876957044e-04 6.844937792564251148e-04 6.769220766474098221e-04
1.009947465522969320e-03 8.712941565407181016e-04 6.915901559750144362e-04 6.881956193162163185e-04
1.007322355712387662e-03 8.654755781237826687e-04 7.003127339662835018e-04 7.022552286763599026e-04
1.004714743239300918e-03 8.602102156027513968e-04 7.071817966093079007e-04 7.131301167359294872e-04
1.003494405858787073e-03 8.579306143332452112e-04 7.171915226268118886e-04 7.293035968806055357e-04
1.000335384659280973e-03 8.528505871309726869e-04 7.243204493770645080e-04 7.405093117072222971e-04
9.970150869567017890e-04 8.480218365073520113e-04 7.303132196243216712e-04 7.497724102824387775e-04
9.914832325567540534e-04 8.399720342397200279e-04 7.331860566787139514e-04 7.537922505835813192e-04
9.828815530257553005e-04 8.274741448931881857e-04 7.360007471826513631e-04 7.578658953154923531e-04
9.738065590676820349e-04 8.147982076938172641e-04 7.362111449767015040e-04 7.576258107990401554e-04
9.643089148228103707e-04 8.020251732307645239e-04 7.341278623388368396e-04 7.536721376071836131e-04
9.582297199807326971e-04 7.954826037270557862e-04 7.301294327438773418e-04 7.466495475281580661e-04
9.468718961439277900e-04 7.808338774354262740e-04 7.278487604379751908e-04 7.428931928353078385e-04
9.351705647867228485e-04 7.662599411777258531e-04 7.238636988011281194e-04 7.364381743468155885e-04
9.230723141235454678e-04 7.519267029556537391e-04 7.246266971611937079e-04 7.382712720416590357e-04
9.095943172409541068e-04 7.359977917896998395e-04 7.250690033700537543e-04 7.396141453121136706e-04
8.969465181634411104e-04 7.220939130496755115e-04 7.240452506593778948e-04 7.384983035149133733e-04
8.834357326465466353e-04 7.073115749303351832e-04 7.204549052235054585e-04 7.331253709705615055e-04
8.714394800329627096e-04 6.958534222853135628e-04 7.209006173728001393e-04 7.347420456859936506e-04
8.599318919509293252e-04 6.857928888900784690e-04 7.216790238529074151e-04 7.369164317660665880e-04
8.493495880747177224e-04 6.778058198492663495e-04 7.227511962270208442e-04 7.395583055009375588e-04
8.390475961149466760e-04 6.708366914418219425e-04 7.256322396038358304e-04 7.452271607433343320e-04
8.293510867672346546e-04 6.653366768987485202e-04 7.289799315199535544e-04 7.515734755087655639e-04
8.170583441231198205e-04 6.559054853209648692e-04 7.307669696996201784e-04 7.551934183390437766e-04
8.076175233239839225e-04 6.517193410873858058e-04 7.339455181880667365e-04 7.610683649764895132e-04
7.975699965346819565e-04 6.468660362550098008e-04 7.365665910949051407e-04 7.658908368999956754e-04
7.877232979940315162e-04 6.426800312403218186e-04 7.386616873629179344e-04 7.697236141151407281e-04
7.780478215448365271e-04 6.391657505125965385e-04 7.421753491808200836e-04 7.758772969466691972e-04
7.745713440216501914e-04 6.463612351887261607e-04 7.507567316627435138e-04 7.903777065625107413e-04
7.711986066666708496e-04 6.537986235616747655e-04 7.599493597242646965e-04 8.055805098660133098e-04
7.668427955410322483e-04 6.595464675437101316e-04 7.665656880617254107e-04 8.161016012244650276e-04
7.593778902014121411e-04 6.602528334331991431e-04 7.734018792617792203e-04 8.268068634989698355e-04
7.505960074341784570e-04 6.589935250007847864e-04 7.810008716591307354e-04 8.385844024540053086e-04
